episode,reward,victims_rescued,coverage_ratio
1971,-27.97677562417467,5,0.14666666
1972,-55.680291133938105,3,0.11111111
1973,-45.7585482218724,3,0.14222223
1974,-51.73162681002141,4,0.093333334
1975,-51.6308086435577,3,0.12
1976,-60.033772764495076,2,0.115555555
1977,-76.19978136054218,2,0.04
1978,-57.39902643524412,2,0.09777778
1979,-57.16129159251972,2,0.08444444
1980,-59.78783934001056,2,0.08
1981,-55.48600628004982,2,0.08444444
1982,-94.59808485267982,1,0.04
1983,-55.274048927339734,2,0.14666666
1984,-51.16669356477946,3,0.075555556
1985,-35.763958686096984,4,0.13333334
1986,-44.68517898614019,3,0.11111111
1987,-68.3726772508107,2,0.093333334
1988,-70.7026846556444,2,0.06666667
1989,-79.65747389672293,1,0.057777777
1990,-42.56505678198179,3,0.12
1991,-22.867950059749873,5,0.15555556
1992,-105.20716866137903,1,0.026666667
1993,-57.22487274102111,3,0.08888889
1994,-47.5679309276113,3,0.10222222
1995,-55.27211527498355,2,0.18222222
1996,-29.74222374846378,4,0.12888889
1997,-32.99303470203643,4,0.12888889
1998,-50.46012832801202,2,0.10222222
1999,-47.315600163678916,3,0.11111111
2000,-10.552744242832569,6,0.15111111
2001,-86.06587864088044,2,0.062222224
2002,-64.90864084756384,1,0.09777778
2003,-69.03472968318299,1,0.08
2004,-66.21342428786669,1,0.08
2005,-51.4242257534623,3,0.12
2006,-50.90122126295424,2,0.14666666
2007,-38.873899003032335,4,0.10666667
2008,-94.87881258551896,1,0.04
2009,-78.1881863139751,2,0.075555556
2010,-74.77396661774951,1,0.11111111
2011,-72.60032823681489,2,0.09777778
2012,-28.348905345470055,4,0.13333334
2013,-66.19022828239204,1,0.093333334
2014,-44.90705971002106,4,0.07111111
2015,-51.23085565751059,2,0.12
2016,-51.83919919805177,3,0.12888889
2017,-36.212072304179756,4,0.12888889
2018,-69.6733555286018,2,0.10222222
2019,-58.43951576760905,3,0.115555555
2020,-32.41834136919634,4,0.14666666
2021,-48.52375448335117,3,0.093333334
2022,-59.994031906524576,2,0.06666667
2023,-68.53200743650305,2,0.08888889
2024,-61.95956437181151,3,0.09777778
2025,-98.6440221764195,1,0.057777777
2026,-17.01319176859609,5,0.14666666
2027,-44.69393583452394,3,0.10222222
2028,-58.536647881208864,2,0.10666667
2029,-53.04484646942749,2,0.11111111
2030,-88.2418438690528,1,0.11111111
2031,-26.073614777517413,5,0.13777778
2032,-52.46894904045916,3,0.10222222
2033,-75.5546100090815,1,0.10666667
2034,-72.74361928149378,0,0.13777778
2035,-74.02907339908907,2,0.08444444
2036,-56.82191781508673,2,0.093333334
2037,-56.81562367556913,2,0.10222222
2038,-44.165478179644616,3,0.14222223
2039,-52.689718144549225,3,0.10222222
2040,-58.335740259033535,2,0.08888889
2041,-61.53562706190681,2,0.09777778
2042,-36.22566452314337,4,0.11111111
2043,-39.89759957434663,4,0.12888889
2044,-32.744989001859004,4,0.12444445
2045,-49.90781918048519,3,0.14222223
2046,-76.69065904158205,2,0.057777777
2047,-78.56811683362751,2,0.10666667
2048,-91.65072632789533,1,0.093333334
2049,-41.91247279883265,3,0.10222222
2050,-52.17630217109848,2,0.115555555
2051,-68.00937912390238,2,0.09777778
2052,-83.4385954439282,1,0.04888889
2053,-39.79192286809223,3,0.13777778
2054,-38.101804718783455,4,0.15111111
2055,-45.083826718992924,3,0.12
2056,-57.35788393390742,2,0.08444444
2057,-36.09811103670514,4,0.09777778
2058,-52.554803717477256,2,0.13333334
2059,-33.61354203731214,4,0.12444445
2060,-79.02238390756578,2,0.09777778
2061,-44.96599335818567,3,0.12444445
2062,-58.891263396978864,2,0.11111111
2063,-40.798862847944896,3,0.13333334
2064,-47.87909717565927,3,0.11111111
2065,-30.28995548015723,4,0.12
2066,-59.42870507754554,2,0.08888889
2067,-37.83466521359511,4,0.08444444
2068,-63.91028252261461,2,0.14222223
2069,-39.05733519613186,4,0.10222222
2070,-54.30351575106451,2,0.09777778
2071,-105.46028298236813,1,0.04888889
2072,-69.77294045854492,1,0.08
2073,-52.899965846236555,3,0.08444444
2074,-32.765764718755264,4,0.115555555
2075,-25.48352462158789,5,0.13333334
2076,-32.29152352070635,4,0.15111111
2077,-76.8639891463059,2,0.057777777
2078,-61.18904050153293,2,0.08888889
2079,-34.74909845331479,4,0.10222222
2080,-58.43011057479795,3,0.115555555
2081,-51.07525617522823,3,0.10222222
2082,-58.1158300644853,3,0.11111111
2083,-33.88192519831232,4,0.11111111
2084,-50.94483118740336,2,0.12888889
2085,-51.862868927505176,2,0.15111111
2086,-63.36582716012645,3,0.10666667
2087,-67.03091567157811,2,0.115555555
2088,-58.108448777675775,2,0.115555555
2089,-26.03969154587585,5,0.14222223
2090,-49.30383521104712,2,0.08888889
2091,-61.76984091938382,2,0.14222223
2092,-37.42393879891701,4,0.12444445
2093,-45.06901508662781,3,0.16
2094,-53.33878875512386,3,0.06666667
2095,-56.13467807865227,2,0.093333334
2096,-49.55500689663272,3,0.115555555
2097,-45.313187857229,3,0.12888889
2098,-68.21668192825318,1,0.12888889
2099,-50.48595260041287,2,0.15555556
2100,-61.405613438158326,2,0.075555556
2101,-59.53574694468255,3,0.115555555
2102,-32.32371033073959,4,0.13777778
2103,-68.023123630763,1,0.10222222
2104,-66.34285639183095,2,0.093333334
2105,-60.64670283048072,1,0.09777778
2106,-45.06665207238643,4,0.12888889
2107,-52.10143528073212,3,0.09777778
2108,-66.51764197924568,3,0.075555556
2109,-48.37285197914415,3,0.093333334
2110,-41.93087619395463,3,0.12888889
2111,-109.70004298437402,1,0.031111112
2112,-61.355326075960285,2,0.11111111
2113,-51.58859318582714,2,0.08444444
2114,-50.874217402511164,3,0.10666667
2115,-48.63403387390184,3,0.093333334
2116,-49.50327386636233,3,0.10666667
2117,-74.96237779260147,2,0.08
2118,-47.02027827798098,3,0.14222223
2119,-54.79563005636375,2,0.14666666
2120,-45.95569769940792,4,0.13333334
2121,-57.03292476677177,2,0.16444445
2122,-78.25703654442275,1,0.10222222
2123,-35.00039099902216,4,0.15111111
2124,-74.61551245086444,1,0.10222222
2125,-55.34144174394408,2,0.11111111
2126,-54.62646149062677,2,0.11111111
2127,-73.0543992118365,1,0.115555555
2128,-40.47256335499783,4,0.08888889
2129,-55.45824430764428,3,0.07111111
2130,-69.75634361455478,1,0.115555555
2131,-49.2519841786568,3,0.12888889
2132,-65.61637314687098,3,0.12444445
2133,-47.330590638364065,3,0.14222223
2134,-86.55100144076856,1,0.04888889
2135,-42.8238857861885,3,0.15555556
2136,-46.198463017314474,3,0.12888889
2137,-37.82398538653416,3,0.12888889
2138,-47.00653449885625,3,0.10222222
2139,-45.31809897714874,4,0.08
2140,-66.02694338357772,1,0.093333334
2141,-31.32865911611475,5,0.16
2142,-39.30084030696623,3,0.13777778
2143,-44.18382314928974,3,0.11111111
2144,-59.7944862046985,2,0.10222222
2145,-33.103258552590965,4,0.13333334
2146,-60.926232813984946,2,0.06666667
2147,-45.929555788797714,3,0.15555556
2148,-58.87887571256335,2,0.10666667
2149,-39.77124242905651,3,0.115555555
2150,-82.47973607540338,2,0.09777778
2151,-62.45218232736249,2,0.11111111
2152,-70.25626489964732,1,0.075555556
2153,-59.957072525981424,3,0.14222223
2154,-58.882551605947846,2,0.12888889
2155,-35.660547067403,4,0.09777778
2156,-58.96391895061372,2,0.13777778
2157,-32.917187186033615,5,0.12444445
2158,-71.70095030545932,1,0.115555555
2159,-42.14638953394111,3,0.12
2160,-50.24818694326884,3,0.08
2161,-44.52646552048647,3,0.08444444
2162,-55.916260340635596,2,0.08888889
2163,-55.52324485724272,3,0.12
2164,-63.59270964109996,2,0.115555555
2165,-43.477469891723,4,0.16
2166,-42.23088288317417,4,0.11111111
2167,-73.81832382021993,2,0.093333334
2168,-49.134601733366786,3,0.12444445
2169,-47.83022240185633,3,0.12
2170,-29.45194545453238,4,0.13333334
2171,-49.24474466734983,3,0.12
2172,-52.05699917850373,2,0.15111111
2173,-105.07459113479219,1,0.035555556
2174,-35.906767522761456,4,0.15555556
2175,-109.18596153001785,1,0.022222223
2176,-41.7578869114344,3,0.08444444
2177,-52.604559338244414,2,0.093333334
2178,-62.773906634862165,3,0.09777778
2179,-68.58883182889109,1,0.053333335
2180,-57.553610333472236,2,0.11111111
2181,-49.94155063928691,3,0.10666667
2182,-35.51524504448521,4,0.12444445
2183,-33.48693785216983,4,0.08444444
2184,-55.44272516396121,3,0.12
2185,-40.37144130855854,3,0.16
2186,-59.646192924129664,3,0.06666667
2187,-42.36109211088963,3,0.10222222
2188,-34.7748530812135,4,0.13777778
2189,-48.81375722694737,3,0.10222222
2190,-69.05885938945207,2,0.12888889
2191,-57.55523275501381,3,0.10666667
2192,-70.49753916523412,1,0.11111111
2193,-52.64664686884708,2,0.12444445
2194,-59.51881288546938,2,0.12
2195,-42.01188783896252,3,0.13333334
2196,-67.25896194473542,3,0.09777778
2197,-48.25154040497419,3,0.13333334
2198,-46.03642517279904,3,0.13333334
2199,-41.98231812037534,4,0.12444445
2200,-45.931002860907775,3,0.12444445
2201,-49.93916053521152,4,0.10222222
2202,-47.89783785920459,3,0.12
2203,-38.429946013130134,4,0.12444445
2204,-61.30821159978274,2,0.08444444
2205,-78.28585016460707,1,0.11111111
2206,-45.317182063255984,3,0.12888889
2207,-51.03800810786133,3,0.12444445
2208,-45.74560065017617,3,0.07111111
2209,-44.02363439157962,3,0.12
2210,-50.9559777471956,2,0.10666667
2211,-76.9997518066611,2,0.08888889
2212,-37.50899688708677,4,0.13333334
2213,-43.55964157999615,3,0.06666667
2214,-90.89936720854077,1,0.10222222
2215,-50.68902104918153,3,0.12444445
2216,-44.52085044721996,3,0.12888889
2217,-25.963321501607034,5,0.16
2218,-74.72129046729164,2,0.10666667
2219,-68.85766798367943,1,0.11111111
2220,-62.968576145549726,2,0.14222223
2221,-51.87780539768088,2,0.12888889
2222,-50.5115411779386,3,0.10222222
2223,-94.4411632597857,2,0.053333335
2224,-46.69431447523596,3,0.08444444
2225,-68.036290749197,1,0.13777778
2226,-46.841700305286835,3,0.10222222
2227,-23.56368478709113,6,0.13777778
2228,-20.987372547114383,5,0.11111111
2229,-59.56433680868905,3,0.14222223
2230,-38.90041182900421,3,0.12
2231,-44.48332540936881,3,0.093333334
2232,-65.68170656421394,1,0.09777778
2233,-70.66495704704913,3,0.08444444
2234,-79.49332568416813,1,0.08444444
2235,-66.75027901050984,1,0.08444444
2236,-69.82127950437607,1,0.08
2237,-78.73037558137858,1,0.12444445
2238,-57.42991892351915,2,0.12444445
2239,-50.81927732825141,3,0.115555555
2240,-57.60223088695085,2,0.14222223
2241,-29.972044050403746,4,0.14222223
2242,-60.90390328963126,2,0.12888889
2243,-15.413027439432899,6,0.13777778
2244,-62.523163152436936,2,0.14666666
2245,-81.19896539629895,0,0.11111111
2246,-54.58465472140716,3,0.12444445
2247,-49.584938856064085,3,0.11111111
2248,-50.95544071195558,3,0.10222222
2249,-71.22336239028198,1,0.10222222
2250,-49.57514547767105,3,0.16
2251,-65.01762610450682,2,0.12
2252,-19.103617049907136,5,0.12
2253,-81.29035706374938,2,0.08888889
2254,-32.13052995181854,4,0.12
2255,-46.71282383268912,4,0.09777778
2256,-40.397071037719186,3,0.08888889
2257,-61.7549147444122,3,0.11111111
2258,-70.44384939849985,3,0.06666667
2259,-51.33721573897906,3,0.09777778
2260,-29.6287872509412,5,0.15111111
2261,-83.59198286692919,2,0.053333335
2262,-61.05617324807115,3,0.07111111
2263,-59.111314564964054,2,0.09777778
2264,-44.90876059617855,3,0.11111111
2265,-29.11563299839457,4,0.15555556
2266,-57.533239864170966,2,0.12
2267,-69.4544813900688,1,0.07111111
2268,-74.06844403878202,1,0.08
2269,-69.3486889306211,2,0.115555555
2270,-40.13289082317348,4,0.14222223
2271,-32.70482424792587,4,0.14666666
2272,-68.4795124349291,2,0.10666667
2273,-44.38471956461801,3,0.12
2274,-64.92908137050198,2,0.10222222
2275,-49.21815178652522,4,0.12
2276,-66.19903572671532,1,0.12
2277,-55.733398120828,2,0.09777778
2278,-63.40897884181421,3,0.08
2279,-51.99700110748132,3,0.15111111
2280,-34.11336485532599,4,0.14222223
2281,-49.68799739541444,2,0.10666667
2282,-57.56779942920613,3,0.12888889
2283,-39.51733984778159,3,0.10222222
2284,-47.720635819546665,4,0.12888889
2285,-31.077492814085094,5,0.10666667
2286,-40.00614590009139,3,0.10666667
2287,-52.05105641095225,3,0.10222222
2288,-90.35806402340876,1,0.057777777
2289,-59.08327628485342,2,0.12888889
2290,-64.17446704699307,3,0.08444444
2291,-70.19235583799627,2,0.08
2292,-35.26728990605928,4,0.15111111
2293,-62.55598472240396,1,0.12444445
2294,-48.03352303444035,3,0.10222222
2295,-35.29923546881422,4,0.13333334
2296,-60.156140166319034,2,0.10222222
2297,-63.920285205855045,1,0.10222222
2298,-37.5424945261894,4,0.11111111
2299,-47.277136552957884,4,0.14666666
2300,-46.19567363132708,3,0.10222222
2301,-53.03700350835873,3,0.10222222
2302,-78.81192776250542,1,0.093333334
2303,-86.21454777303019,1,0.09777778
2304,-36.20573063756909,4,0.12
2305,-25.764190481751168,5,0.12888889
2306,-45.84932005407089,3,0.15555556
2307,-52.71008919901889,2,0.11111111
2308,-62.56234481371903,2,0.06666667
2309,-47.046664674384026,3,0.13333334
2310,-57.45538718729012,2,0.093333334
2311,-68.07316740805818,1,0.13333334
2312,-49.95259612528086,3,0.115555555
2313,-48.630023332249884,3,0.13777778
2314,-76.01720096902204,1,0.10666667
2315,-41.592925392670764,3,0.15555556
2316,-74.96151805484672,1,0.11111111
2317,-45.532884625666355,3,0.115555555
2318,-44.454246236258655,3,0.14666666
2319,-47.90260908526335,3,0.13333334
2320,-23.450921211888726,5,0.14222223
2321,-64.32344213415665,1,0.14222223
2322,-68.79018579365942,2,0.07111111
2323,-53.115307629275875,3,0.12
2324,-62.91009420365118,2,0.11111111
2325,-67.05963411691283,3,0.093333334
2326,-46.86757282521331,3,0.12
2327,-48.147502894955984,3,0.13333334
2328,-58.481841841395244,2,0.11111111
2329,-33.23834819785328,4,0.115555555
2330,-50.21375590060007,3,0.10666667
2331,-66.06896980960697,2,0.115555555
2332,-67.09188067013713,2,0.09777778
2333,-56.40411955191153,2,0.07111111
2334,-40.29929888872578,3,0.12444445
2335,-21.333240406510935,5,0.12888889
2336,-65.11776985068977,2,0.09777778
2337,-61.3489641657531,3,0.12
2338,-54.13493205399729,2,0.11111111
2339,-49.07846767967735,2,0.115555555
2340,-30.266859796764752,4,0.18222222
2341,-54.13083471951745,3,0.08888889
2342,-70.61619853967379,2,0.06666667
2343,-76.23842997495248,2,0.057777777
2344,-76.57251637986472,2,0.075555556
2345,-43.00911241417261,3,0.115555555
2346,-45.10541611782162,3,0.14222223
2347,-58.031655996528464,2,0.08444444
2348,-69.7413946449118,2,0.057777777
2349,-46.26987667675705,3,0.13333334
2350,-40.55765082730203,3,0.12
2351,-70.77710841065173,2,0.10222222
2352,-38.95798323787575,4,0.12888889
2353,-38.375154455402004,4,0.115555555
2354,-29.550967440130425,5,0.11111111
2355,-51.73099321077455,3,0.075555556
2356,-65.70694836977356,2,0.093333334
2357,-37.36574915560738,4,0.115555555
2358,-40.812085358277756,4,0.13333334
2359,-53.535439656181076,2,0.115555555
2360,-50.914657673006104,3,0.09777778
2361,-20.42675604510804,5,0.14222223
2362,-71.9477946958901,2,0.10222222
2363,-46.17823089556039,3,0.12444445
2364,-56.32483497912479,2,0.13777778
2365,-55.22684104660143,3,0.115555555
2366,-48.50233614253217,3,0.115555555
2367,-72.1880418380924,1,0.10222222
2368,-69.66242758984261,1,0.09777778
2369,-57.31545735673691,2,0.14666666
2370,-48.745561300845935,4,0.10222222
2371,-52.00905084857631,4,0.115555555
2372,-45.01721861817061,3,0.14666666
2373,-42.13627571660068,3,0.13333334
2374,-44.52498769147188,3,0.16
2375,-26.0221597459354,5,0.14222223
2376,-93.89124657300208,1,0.08
2377,-62.995640431279,3,0.10666667
2378,-25.21267732134426,5,0.15555556
2379,-37.352017283196716,4,0.12888889
2380,-50.02084221109562,3,0.115555555
2381,-35.97349489137756,4,0.14666666
2382,-72.68853542877213,2,0.07111111
2383,-73.49503775009022,1,0.12444445
2384,-64.07788552040687,1,0.12444445
2385,-68.35585534396193,1,0.12444445
2386,-68.49217677148181,2,0.09777778
2387,-51.08912983798212,2,0.12444445
2388,-74.0520043978765,2,0.09777778
2389,-22.12933577207545,5,0.12888889
2390,-61.63799885270325,3,0.08444444
2391,-51.14896058583872,3,0.11111111
2392,-114.75739231753047,1,0.026666667
2393,-57.5781243674621,3,0.11111111
2394,-31.68861252154042,4,0.16444445
2395,-51.19739205553315,3,0.062222224
2396,-19.390830212978695,5,0.15111111
2397,-41.371343865924494,3,0.13777778
2398,-58.7179046939314,2,0.11111111
2399,-66.35187004323514,2,0.08
2400,-60.24549555224608,2,0.13777778
2401,-52.31207189865335,2,0.14222223
2402,-53.146572670510444,2,0.12
2403,-58.64285038779895,2,0.08888889
2404,-78.73020085494564,1,0.08888889
2405,-104.59145240497449,1,0.035555556
2406,-45.776837740059676,3,0.11111111
2407,-27.849534463079873,4,0.12
2408,-54.45969011220805,3,0.07111111
2409,-64.77364793204863,1,0.08444444
2410,-28.008261834834027,5,0.12444445
2411,-46.5338955963936,3,0.12444445
2412,-22.009356689853767,5,0.115555555
2413,-52.42098297617989,3,0.08888889
2414,-60.87997675578312,3,0.08
2415,-40.98071733880645,4,0.14222223
2416,-48.42273785850801,3,0.13333334
2417,-62.94437598738278,2,0.08
2418,-56.54657108589101,2,0.09777778
2419,-64.93749128478962,1,0.093333334
2420,-50.45695181609521,3,0.16
2421,-106.0700046248218,1,0.04
2422,-43.13564204165133,3,0.115555555
2423,-33.717661118795135,5,0.15555556
2424,-42.6290223192398,4,0.13777778
2425,-43.19534693921976,3,0.14666666
2426,-40.45515084027784,3,0.13333334
2427,-49.070997830495344,3,0.14222223
2428,-47.51144193451785,3,0.13777778
2429,-51.6548002789077,3,0.075555556
2430,-107.99859030317673,1,0.04
2431,-76.91062525230461,1,0.053333335
2432,-50.845610429945225,4,0.14666666
2433,-93.09131798786385,1,0.026666667
2434,-35.65390328788901,4,0.12888889
2435,-59.70644397856691,2,0.093333334
2436,-56.342913198924904,3,0.11111111
2437,-43.18279099450044,3,0.12444445
2438,-66.22400239318227,2,0.115555555
2439,-49.14108119740586,3,0.14222223
2440,-42.268149062040706,3,0.12444445
2441,-37.217791663941064,5,0.15111111
2442,-63.92768089384833,2,0.07111111
2443,-43.945859007055184,3,0.12888889
2444,-52.89931842535437,4,0.07111111
2445,-42.44301654105349,4,0.12444445
2446,-44.96410974889804,3,0.12888889
2447,-56.92192788438097,2,0.15111111
2448,-60.93206366918236,2,0.08444444
2449,-50.873459861676906,3,0.12
2450,-43.806522791756464,3,0.12444445
2451,-60.86065823993327,1,0.12
2452,-54.55493237109967,3,0.12444445
2453,-47.53497751189063,3,0.08444444
2454,-63.216941333688766,1,0.075555556
2455,-43.37667627914628,3,0.11111111
2456,-64.14717827456688,2,0.11111111
2457,-81.56510338318037,1,0.062222224
2458,-55.785026267382,2,0.08888889
2459,-42.090100944099156,4,0.13333334
2460,-48.52015799305983,3,0.13333334
2461,-55.616553283067105,3,0.115555555
2462,-49.25804433226227,3,0.09777778
2463,-63.98964896327073,2,0.10666667
2464,-49.73872818618287,2,0.08888889
2465,-70.68387093686604,2,0.07111111
2466,-37.967978774608035,4,0.15111111
2467,-48.47296197697722,3,0.12888889
2468,-44.587498850559136,3,0.13777778
2469,-66.53914535875805,1,0.11111111
2470,-32.22696522045027,4,0.13333334
2471,-19.8715098642235,5,0.17333333
2472,-78.02924094082174,1,0.075555556
2473,-59.132796476168714,3,0.11111111
2474,-40.46705484103984,4,0.12444445
2475,-67.50248691692153,1,0.09777778
2476,-33.39173483111135,4,0.115555555
2477,-43.089392910510895,3,0.12
2478,-59.593982178310526,2,0.14222223
2479,-74.09575305864378,2,0.062222224
2480,-49.28230739452926,2,0.14222223
2481,-37.806679786724565,4,0.115555555
2482,-62.9565991930231,1,0.15111111
2483,-27.266275332459617,4,0.10666667
2484,-59.99721736294082,2,0.10666667
2485,-55.92893513627396,3,0.08444444
2486,-46.10011380368438,3,0.14222223
2487,-71.02952863288263,1,0.12444445
2488,-61.61832877086981,2,0.11111111
2489,-42.7246288260153,3,0.14222223
2490,-48.60389470423785,3,0.15111111
2491,-74.00981900651965,1,0.075555556
2492,-96.55866199305002,1,0.022222223
